date,open,high,low,close,volume,mcap
11/20/2021,58115.08,59859.88,57469.73,59697.20,30624264862.85,1127014430118.11
11/21/2021,59730.51,60004.43,58618.93,58730.48,26123447605.05,1108812311532.82
11/22/2021,58706.85,59266.36,55679.84,56289.29,35036121783.10,1062772703759.45
11/23/2021,56304.56,57875.52,55632.76,57569.07,37485803898.95,1086985075773.01
11/24/2021,57565.85,57803.07,55964.22,56280.43,36635566788.68,1062661698465.23
11/25/2021,57165.42,59367.97,57146.69,57274.68,34284016247.69,1081500188674.24
11/26/2021,58960.29,59183.48,53569.76,53569.76,41810748221.23,1011613083341.81
11/27/2021,53736.43,55329.26,53668.36,54815.08,30560857714.07,1035176249679.13
11/28/2021,54813.02,57393.84,53576.74,57248.46,28116886356.83,1081180416261.97
11/29/2021,57291.90,58872.88,56792.53,57806.57,32370840356.00,1091773828973.52
11/30/2021,57830.11,59113.40,56057.28,57005.43,36708594617.63,1076689232562.09
12/1/2021,56907.97,59041.69,56553.08,57229.83,36858195306.81,1080977744339.22
12/2/2021,57217.37,57349.23,55895.13,56477.82,32379968685.55,1066829261573.95
12/3/2021,56509.17,57482.17,52496.59,53598.25,39789134214.89,1012490599978.63
12/4/2021,53727.88,53904.68,42874.62,49200.70,61385677468.79,929467386769.69
12/5/2021,49201.52,49768.15,47857.50,49368.85,37198201161.44,932695365142.40
12/6/2021,49413.48,50929.52,47281.04,50582.63,37707308001.13,955680910791.73
12/7/2021,50581.83,51934.78,50175.81,50700.08,33676814851.61,957948940989.36
12/8/2021,50667.65,51171.38,48765.99,50504.80,28479699445.97,954312404510.55
12/9/2021,50450.08,50797.17,47358.35,47672.12,29603577250.59,900835068960.13
12/10/2021,47642.14,50015.25,47023.70,47243.31,30966005122.30,892777676312.29
12/11/2021,47264.63,49458.21,46942.35,49362.51,25775869261.33,932873019895.84
12/12/2021,49354.85,50724.87,48725.85,50098.34,21939223598.97,946823114554.82
12/13/2021,50114.74,50205.00,45894.85,46737.48,32166727776.26,883345705454.11
12/14/2021,46709.82,48431.40,46424.50,46612.63,34638619079.14,881018067730.52
12/15/2021,48379.75,49473.96,46671.97,48896.72,36541828519.80,924244252416.86
12/16/2021,48900.46,49425.57,47529.88,47665.43,27268150946.58,901005821507.54
12/17/2021,47653.73,48004.89,45618.22,46202.14,32902725329.31,873389147689.22
12/18/2021,46219.26,47313.83,45598.44,46848.78,26098292689.86,885650029984.18
12/19/2021,46853.87,48089.66,46502.95,46707.01,25154053860.63,883011296029.52
12/20/2021,46707.06,47401.72,45579.81,46880.28,30961902128.91,886331446164.87
12/21/2021,46886.08,49300.92,46698.77,48936.61,27055803927.85,925255868119.28
12/22/2021,48937.10,49544.80,48450.94,48628.51,24447979558.59,919476035254.11
12/23/2021,48626.34,51332.34,48065.84,50784.54,28223878107.92,960290824999.58
12/24/2021,50806.05,51814.03,50514.49,50822.20,24367912228.26,961051547919.03
12/25/2021,50854.92,51176.60,50236.71,50429.86,19030650914.00,953678082632.84
12/26/2021,50428.69,51196.38,49623.10,50809.52,20964372925.86,960899995734.95
12/27/2021,50802.61,51956.33,50499.47,50640.42,24324345757.98,957746390396.12
12/28/2021,50679.86,50679.86,47414.21,47588.85,33430376883.39,900076230596.97
12/29/2021,47623.87,48119.74,46201.49,46444.71,30049226299.49,878478755241.58
12/30/2021,46490.61,47879.97,46060.31,47178.13,26686491018.40,892386327928.88
12/31/2021,47169.37,48472.53,45819.95,46306.45,36974172399.58,875939356678.79
1/1/2022,46311.74,47827.31,46288.49,47686.81,24582667004.25,902104193384.61
1/2/2022,47680.93,47881.41,46856.94,47345.22,27951569547.04,895688387523.14
1/3/2022,47343.54,47510.73,45835.96,46458.12,33071628361.52,878946596803.07
1/4/2022,46458.85,47406.55,45752.46,45897.58,42494677904.76,868383282082.05
1/5/2022,45899.36,46929.05,42798.22,43569.00,36851084858.53,824368284529.82
1/6/2022,43565.51,43748.72,42645.54,43160.93,30208048288.93,816685390313.23
1/7/2022,43153.57,43153.57,41077.45,41557.90,84196607519.83,786389774193.77
1/8/2022,41561.47,42228.94,40672.28,41733.94,28066355845.13,789758782727.02
1/9/2022,41734.73,42663.95,41338.16,41911.60,21294384372.18,793156354744.00
1/10/2022,41910.23,42199.49,39796.57,41821.26,32104232330.73,791484886193.63
1/11/2022,41819.51,43001.16,41407.75,42735.85,26327648900.42,808834801011.10
1/12/2022,42742.18,44135.37,42528.99,43949.10,33499938688.54,831836978396.02
1/13/2022,43946.74,44278.42,42447.04,42591.57,47691135081.85,806189762638.47
1/14/2022,42598.87,43346.69,41982.62,43099.70,23577403398.89,815850639036.09
1/15/2022,43101.90,43724.67,42669.04,43177.40,18371348297.75,817364571824.40
1/16/2022,43172.04,43436.81,42691.02,43113.88,17902097844.60,816211499220.99
1/17/2022,43118.12,43179.39,41680.32,42250.55,21690904261.18,799910089279.20
1/18/2022,42250.07,42534.40,41392.22,42375.63,22417209226.95,802313747480.14
1/19/2022,42374.04,42478.30,41242.91,41744.33,23091543257.90,790406427117.58
1/20/2022,41744.03,43413.02,40672.82,40680.42,20382033939.59,770304579439.02
1/21/2022,40699.61,41060.53,35791.43,36457.32,43011992031.18,690368973093.34
1/22/2022,36471.59,36688.81,34349.25,35030.25,39714385404.71,663374008017.03
1/23/2022,35047.36,36433.31,34784.97,36276.80,26017975950.79,687012848062.33
1/24/2022,36275.73,37247.52,33184.06,36654.33,41856658596.70,694196560316.90
1/25/2022,36654.81,37444.57,35779.43,36954.00,26428189593.82,699907393886.04
1/26/2022,36950.51,38825.41,36374.91,36852.12,31324598033.71,698006361955.82
1/27/2022,36841.88,37148.32,35629.28,37138.23,25041426629.34,703456873492.62
1/28/2022,37128.44,37952.88,36211.11,37784.33,22238830522.98,715731622071.25
1/29/2022,37780.71,38576.26,37406.47,38138.18,17194183074.90,722469136409.99
1/30/2022,38151.92,38266.34,37437.71,37917.60,14643548443.91,718325967803.39
1/31/2022,37920.28,38647.26,36733.57,38483.13,20734730465.05,729073641687.68
2/1/2022,38481.77,39115.13,38113.66,38743.27,20288500327.54,734039224254.88
2/2/2022,38743.71,38834.62,36832.73,36952.98,19155189415.69,700155817835.89
2/3/2022,36944.81,37154.60,36375.54,37154.60,18591534769.08,704010232687.46
2/4/2022,37149.26,41527.79,37093.63,41500.88,29412210791.81,786396684547.64
2/5/2022,41501.48,41847.16,41038.10,41441.16,19652846214.68,785297889648.00
2/6/2022,41441.12,42500.79,41244.91,42412.43,16142097333.90,803744511638.35
2/7/2022,42406.78,44401.86,41748.16,43840.29,28641855926.25,830838884165.06
2/8/2022,43854.65,45293.87,42807.84,44118.45,33079398868.46,836154543908.38
2/9/2022,44096.70,44727.80,43232.97,44338.80,23245887299.61,840369284541.11
2/10/2022,44347.80,45661.17,43402.81,43565.11,32142048537.32,825745116529.95
2/11/2022,43571.13,43810.83,42114.54,42407.94,26954925781.36,803848273502.66
2/12/2022,42412.30,42992.55,41852.57,42244.47,18152390303.98,800797790300.71
2/13/2022,42236.57,42693.05,41950.94,42197.52,14741589014.50,799950408997.29
2/14/2022,42157.40,42775.78,41681.96,42586.92,20827783011.84,807375855006.32
2/15/2022,42586.46,44667.22,42491.03,44575.20,22721659050.67,845117683686.87
2/16/2022,44578.28,44578.28,43456.69,43961.86,19792547656.71,833531932919.55
2/17/2022,43937.07,44132.97,40249.37,40538.01,26246662812.84,768654436206.64
2/18/2022,40552.13,40929.15,39637.62,40030.98,23310007703.81,759074084513.82
2/19/2022,40026.02,40418.88,39713.06,40122.15,13736557862.99,760839429983.53
2/20/2022,40118.10,40119.89,38112.81,38431.38,18340576451.97,728812385562.03
2/21/2022,38423.21,39394.44,36950.48,37075.28,29280402797.54,703124071471.97
2/22/2022,37068.77,38359.85,36488.93,38286.03,25493150449.85,726121533658.47
2/23/2022,38285.28,39122.39,37201.82,37296.57,21849073843.24,707390766255.17
2/24/2022,37278.57,38968.84,34459.22,38332.61,46383802092.57,727072550320.30
2/25/2022,38333.75,39630.32,38111.34,39214.22,26545599158.94,743827806937.97
2/26/2022,39213.08,40005.35,38702.53,39105.15,17467554129.06,741789694058.87
2/27/2022,39098.70,39778.94,37268.98,37709.78,23450127611.88,715351995827.55
2/28/2022,37706.00,43760.46,37518.21,43193.23,35690014104.01,819414782676.49
3/1/2022,43194.50,44793.60,42952.58,44354.64,32479047644.80,841491170715.62
3/2/2022,44357.62,45077.58,43432.85,43924.12,29183112629.72,833361543694.83
3/3/2022,43925.20,44021.58,41914.75,42451.79,24967782593.19,805466458784.89
3/4/2022,42458.14,42479.61,38805.85,39137.60,28516271426.66,742617908334.96
3/5/2022,39148.45,39566.34,38777.04,39400.58,16975917449.62,747638613405.07
3/6/2022,39404.20,39640.18,38211.65,38419.98,19745229901.83,729062407067.33
3/7/2022,38429.30,39430.23,37260.20,38062.04,28546143502.55,722305696827.83
3/8/2022,38059.90,39304.44,37957.39,38737.27,25776583476.27,735156346354.69
3/9/2022,38742.82,42465.67,38706.09,41982.93,32284121034.04,796787661848.94
3/10/2022,41974.07,42004.73,38832.94,39437.46,31078064710.78,748513363763.29
3/11/2022,39439.97,40081.68,38347.43,38794.97,26364890465.25,736353069777.40
3/12/2022,38794.46,39308.60,38772.54,38904.01,14616450657.20,738459914963.88
3/13/2022,38884.72,39209.35,37728.14,37849.66,17300745309.73,718481905385.96
3/14/2022,37846.32,39742.50,37680.73,39666.76,24322159070.49,753013859089.57
3/15/2022,39664.25,39794.63,38310.21,39338.79,23934000867.75,746821744421.10
3/16/2022,39335.57,41465.45,39022.35,41143.93,39616916192.41,781131586213.32
3/17/2022,41140.84,41287.54,40662.87,40951.38,22009601092.64,777515183730.32
3/18/2022,40944.84,42195.74,40302.40,41801.15,34421564941.56,793688176484.02
3/19/2022,41794.65,42316.55,41602.67,42190.65,19664853187.34,801124017583.09
3/20/2022,42191.41,42241.16,41004.76,41247.82,20127946682.25,783260570383.75
3/21/2022,41246.13,41454.41,40668.04,41078.00,24615543270.67,780074755650.18
3/22/2022,41074.10,43124.71,40948.28,42358.81,32004652375.66,804437952235.70
3/23/2022,42364.38,42893.51,41877.51,42892.96,25242943069.35,814620088888.69
3/24/2022,42886.65,44131.85,42726.16,43960.93,31042992291.34,834943671214.36
3/25/2022,43964.55,44999.49,43706.29,44348.73,30574413034.44,842351457245.02
3/26/2022,44349.86,44736.00,44166.28,44500.83,16950455994.89,845283757076.22
3/27/2022,44505.36,46827.55,44437.29,46820.49,28160889721.88,889385706663.30
3/28/2022,46821.85,48086.84,46690.20,47128.01,36362175703.48,895273041065.34
3/29/2022,47100.44,48022.29,47100.44,47465.73,31397059068.97,901733146417.05
3/30/2022,47456.90,47655.15,46746.21,47062.66,29333883961.60,894116777851.54
3/31/2022,47062.15,47512.03,45390.54,45538.68,33327427106.32,865202119215.74
4/1/2022,45554.16,46616.24,44403.14,46281.64,38162644286.97,879359612625.13
4/2/2022,46285.50,47028.28,45782.51,45868.95,29336594194.19,871556728552.73
4/3/2022,45859.13,47313.48,45634.10,46453.57,25414397610.22,882703992270.53
4/4/2022,46445.27,46791.09,45235.82,46622.67,32499785455.18,885964854050.10
4/5/2022,46624.51,47106.14,45544.81,45555.99,29640604054.70,865734982990.98
4/6/2022,45544.36,45544.36,43193.95,43206.74,39393395787.79,821131605926.81
4/7/2022,43207.50,43860.70,42899.91,43503.85,26101973106.20,826814841542.56
4/8/2022,43505.14,43903.02,42183.29,42287.66,27215995394.34,803736501494.40
4/9/2022,42282.08,42786.82,42183.25,42782.14,16050772496.25,813175789801.60
4/10/2022,42781.09,43376.38,42021.21,42207.67,17654475582.40,802293412896.68
4/11/2022,42201.04,42424.59,39373.06,39521.90,33949912165.86,751274786459.30
4/12/2022,39533.71,40617.59,39388.33,40127.18,30991500853.81,762819737793.60
4/13/2022,40123.57,41430.05,39712.75,41166.73,27691105227.77,782617115810.22
4/14/2022,41160.22,41451.48,39695.74,39935.52,24342001973.22,759245303310.83
4/15/2022,39939.40,40617.72,39866.83,40553.46,21756855752.62,771033872659.18
4/16/2022,40552.32,40633.68,40078.43,40424.48,16833150693.09,768615440639.72
4/17/2022,40417.78,40570.73,39620.89,39716.95,19087633042.29,755201997822.58
4/18/2022,39721.20,40986.32,38696.19,40826.21,33705182071.98,776330593865.92
4/19/2022,40828.17,41672.96,40618.63,41502.75,25303206546.84,789227424712.82
4/20/2022,41501.74,42126.30,40961.10,41374.38,27819532341.16,786828424698.83
4/21/2022,41371.52,42893.58,40063.83,40527.36,35372786395.42,770762297842.52
4/22/2022,40525.86,40777.76,39315.42,39740.32,28011716744.78,755827581232.71
4/23/2022,39738.72,39935.86,39352.20,39486.73,16138021249.44,751045477435.14
4/24/2022,39478.37,39845.92,39233.54,39469.29,17964398167.08,750755023763.86
4/25/2022,39472.61,40491.75,38338.38,40458.31,35445730570.23,769607056243.23
4/26/2022,40448.42,40713.89,37884.99,38117.46,34569088415.86,725113482674.14
4/27/2022,38120.30,39397.92,37997.31,39241.12,30981015184.24,746531438328.55
4/28/2022,39241.43,40269.47,38941.42,39773.83,33903704906.51,756698317681.63
4/29/2022,39768.62,39887.27,38235.54,38609.82,30882994649.30,734589762489.81
4/30/2022,38605.86,38771.21,37697.94,37714.88,23895713731.28,717596901508.72
5/1/2022,37713.27,38627.86,37585.79,38469.09,27002760109.78,731986764311.88
5/2/2022,38472.19,39074.97,38156.56,38529.33,32922642425.83,733170725790.51
5/3/2022,38528.11,38629.99,37585.62,37750.45,27326943244.26,718385701942.79
5/4/2022,37748.01,39902.95,37732.06,39698.37,36754404490.11,755491473700.31
5/5/2022,39695.75,39789.28,35856.52,36575.14,43106256317.32,696088266356.37
5/6/2022,36573.18,36624.36,35482.13,36040.92,37795577489.27,685953792235.64
5/7/2022,36042.50,36129.93,34940.82,35501.95,24375896405.90,675729532873.68
5/8/2022,35502.94,35502.94,33878.96,34059.26,36763041910.24,648302121215.01
5/9/2022,34060.02,34222.07,30296.95,30296.95,63355494961.42,576716899022.88
5/10/2022,30273.65,32596.31,29944.80,31022.91,59811038817.27,590565398299.36
5/11/2022,31016.18,32013.40,28170.41,28936.36,70388855817.93,550870071633.80
5/12/2022,28936.73,30032.44,26350.49,29047.75,66989173272.36,553017241734.59
5/13/2022,29030.91,30924.80,28782.33,29283.10,42841124537.45,557525025253.19
5/14/2022,29285.64,30192.80,28702.91,30101.27,28579868619.98,573129618194.88
5/15/2022,30098.59,31308.19,29527.74,31305.11,25835372064.61,596074575228.33
5/16/2022,31304.37,31305.34,29251.89,29862.92,32613897286.17,568643328349.10
5/17/2022,29862.41,30694.49,29570.30,30425.86,29101473475.43,579391415566.42
5/18/2022,30424.48,30618.72,28720.27,28720.27,31285268318.53,546936441379.51
5/19/2022,28720.36,30430.75,28708.96,30314.33,33773447706.67,577316228899.30
5/20/2022,30311.12,30664.98,28793.61,29200.74,30749382604.80,556131920268.79
5/21/2022,29199.86,29588.87,29027.39,29432.23,17274840441.50,560565793081.53
5/22/2022,29432.47,30425.86,29275.18,30323.72,21631532269.67,577568895835.72
5/23/2022,30309.40,30590.59,28975.56,29098.91,31483454556.82,554268758109.31
5/24/2022,29101.13,29774.35,28786.59,29655.59,26616506244.90,564895173841.06
5/25/2022,29653.14,30157.78,29384.95,29562.36,27525063551.25,563145244691.91
5/26/2022,29564.78,29834.16,28261.91,29267.22,36774325352.43,557547946793.11
5/27/2022,29251.14,29346.94,28326.61,28627.57,36582005748.16,545388222663.76
5/28/2022,28842.10,29135.92,28554.57,29023.49,19252320707.98,552958193308.48
5/29/2022,29019.87,29498.01,28841.11,29445.96,18093886409.16,561034743433.25
5/30/2022,29443.37,31949.63,29303.57,31726.39,39277993273.94,604513442525.64
5/31/2022,31723.87,32249.86,31286.15,31792.31,33538210634.30,605797887876.49
6/1/2022,31792.55,31957.28,29501.59,29799.08,41135817340.95,567842680885.87
6/2/2022,29794.89,30604.73,29652.70,30467.49,29083562061.06,580603466872.23
6/3/2022,30467.81,30633.03,29375.69,29704.39,26175547451.56,566088081691.13
6/4/2022,29706.14,29930.56,29500.01,29832.91,16588370958.43,568564420350.11
6/5/2022,29835.12,30117.74,29574.45,29906.66,17264085440.89,569996838236.88
6/6/2022,29910.28,31693.29,29894.19,31370.67,31947336828.66,597927548347.45
6/7/2022,31371.74,31489.68,29311.68,31155.48,40770974039.33,593857882016.71
6/8/2022,31151.48,31253.69,29944.40,30214.36,30242059107.41,575953219487.92
6/9/2022,30215.28,30609.31,30020.26,30112.00,21692004719.49,574029141738.88
6/10/2022,30110.33,30245.81,28978.15,29083.80,29867476526.98,554455834485.63
6/11/2022,29084.67,29401.92,28236.21,28360.81,27246574438.64,540698499860.06
6/12/2022,28373.51,28502.69,26762.65,26762.65,34163220273.81,510252464820.78
6/13/2022,26737.58,26795.59,22141.26,22487.39,68204556439.95,428759852105.36
6/14/2022,22487.99,23018.95,20950.82,22206.79,50913575242.48,423429131864.08
6/15/2022,22196.73,22642.67,20178.38,22572.84,54912007015.02,430432160005.57
6/16/2022,22576.31,22868.92,20265.23,20381.65,31183975653.76,388664840556.76
6/17/2022,20385.72,21243.31,20326.52,20471.48,27132421513.81,390391528176.49
6/18/2022,20473.42,20736.04,17708.62,19017.64,42009436760.13,362685324229.12
6/19/2022,19010.90,20683.82,18067.15,20553.27,35329942624.94,391988917193.60
6/20/2022,20553.37,20913.32,19689.17,20599.54,30818458597.14,392888024958.72
6/21/2022,20594.29,21620.63,20415.06,20710.60,28970212744.12,395025644879.73
6/22/2022,20719.41,20835.75,19848.08,19987.03,28574793477.85,381240087223.77
6/23/2022,19986.61,21135.76,19950.12,21085.88,26188097172.81,402219959760.78
6/24/2022,21084.65,21472.92,20777.51,21231.66,24957784918.21,405018505024.32
6/25/2022,21233.61,21520.91,20964.59,21502.34,18372538715.34,410202265385.35
6/26/2022,21496.49,21783.72,21016.27,21027.30,18027170496.51,401157940864.20
6/27/2022,21028.24,21478.09,20620.20,20735.48,20965695707.02,395606854741.09
6/28/2022,20731.54,21164.42,20228.81,20280.64,21381535160.78,386949194397.61
6/29/2022,20281.17,20364.16,19937.79,20104.02,23552740327.93,383598071095.42
6/30/2022,20108.31,20141.16,18729.66,19784.73,26267239923.25,377526215552.49
7/1/2022,19820.47,20632.67,19073.71,19269.37,30767551158.55,367709366218.78
7/2/2022,19274.84,19371.75,19027.08,19242.26,18100418739.96,367208487556.97
7/3/2022,19242.09,19558.27,18966.95,19297.08,16390821947.43,368272636367.55
7/4/2022,19297.31,20258.75,19063.07,20231.26,21594638208.11,386119553712.38
7/5/2022,20225.35,20635.47,19341.23,20190.11,26715546990.31,385349780369.64
7/6/2022,20194.62,20595.53,19823.51,20548.25,24598943708.23,392200896304.73
7/7/2022,20547.81,21771.82,20296.10,21637.59,25814972520.24,413013947459.11
7/8/2022,21637.16,22314.94,21257.45,21731.12,49899834488.21,414819851681.33
7/9/2022,21716.83,21877.14,21445.96,21592.21,29641127858.06,412185216767.56
7/10/2022,21591.08,21591.08,20727.12,20860.45,28688807249.03,398237577323.43
7/11/2022,20856.35,20856.35,19924.54,19970.56,24150249024.63,381264246558.41
7/12/2022,19970.48,20043.45,19308.53,19323.91,25810220017.70,368936762200.60
7/13/2022,19325.97,20223.05,18999.95,20212.07,33042430345.48,385908229967.86
7/14/2022,20211.47,20789.89,19689.26,20569.92,31158743333.40,392755738689.37
7/15/2022,20573.16,21138.24,20397.00,20836.33,25905575358.62,397861215081.44
7/16/2022,20834.10,21514.40,20518.90,21190.32,24302954056.04,404639672831.08
7/17/2022,21195.04,21600.64,20778.18,20779.34,22927802082.64,396808327004.88
7/18/2022,20781.91,22633.03,20781.91,22485.69,39974475561.94,429412153274.10
7/19/2022,22467.85,23666.96,21683.41,23389.43,48765202697.15,446690803766.25
7/20/2022,23393.19,24196.82,23009.95,23231.73,42932549127.33,443696738856.27
7/21/2022,23233.20,23388.32,22431.15,23164.63,33631012203.97,442435421338.91
7/22/2022,23163.75,23671.93,22603.42,22714.98,31421555645.94,433866028177.06
7/23/2022,22706.98,22977.21,22002.91,22465.48,24021799168.58,429122209145.36
7/24/2022,22465.51,22974.00,22306.84,22609.16,23565495302.99,431888879541.10
7/25/2022,22607.16,22649.12,21361.64,21361.70,35574561406.16,408078695877.99
7/26/2022,21361.12,21361.12,20776.82,21239.75,28624673855.33,405770108604.64
7/27/2022,21244.17,22986.53,21070.81,22930.55,31758955233.31,438095993233.22
7/28/2022,22933.64,24110.47,22722.27,23843.89,40212386157.74,455565748691.77
7/29/2022,23845.21,24294.79,23481.17,23804.63,35887249745.78,454837507676.20
7/30/2022,23796.82,24572.58,23580.51,23656.21,28148218300.58,452020722098.65
7/31/2022,23652.07,24121.64,23275.70,23336.90,23553591896.25,445941074223.04
8/1/2022,23336.72,23464.79,22890.80,23314.20,25849159140.74,445527356895.96
8/2/2022,23308.43,23415.04,22710.08,22978.12,28389250717.43,439128030641.55
8/3/2022,22981.30,23578.65,22747.84,22846.51,26288169966.18,436633304289.21
8/4/2022,22848.21,23198.01,22485.70,22630.96,25120229769.19,432532599006.89
8/5/2022,22626.83,23422.83,22612.18,23289.31,28881249043.31,445137234251.88
8/6/2022,23291.42,23326.56,22961.28,22961.28,15978259884.75,438890198160.70
8/7/2022,22963.51,23359.01,22894.56,23175.89,15886817042.79,443014963855.40
8/8/2022,23179.53,24203.69,23176.55,23809.49,28575544847.49,455148536623.69
8/9/2022,23811.48,23898.62,22982.00,23164.32,23555719218.86,442835162483.49
8/10/2022,23162.90,24127.41,22771.52,23947.64,32837431721.55,457833729141.91
8/11/2022,23948.35,24822.63,23901.00,23957.53,37127036580.10,458043109398.07
8/12/2022,23957.20,24412.57,23657.27,24402.82,27265804687.74,466578839477.74
8/13/2022,24402.19,24860.05,24346.11,24424.07,22987346288.83,467007252128.58
8/14/2022,24429.06,24974.91,24206.26,24319.33,22994133555.22,465024405299.05
8/15/2022,24318.32,25135.59,23839.77,24136.97,35123501684.80,461560003436.79
8/16/2022,24126.14,24228.42,23733.50,23883.29,27753685645.65,456730745422.92
8/17/2022,23881.32,24407.06,23243.35,23336.00,30931623076.08,446283604019.97
8/18/2022,23341.04,23563.83,23177.60,23212.74,23747613147.14,443947256035.75
8/19/2022,23213.31,23213.31,20868.85,20877.55,40509610259.78,399309311305.82
8/20/2022,20872.84,21350.81,20856.73,21166.06,27595671000.41,404848126556.26
8/21/2022,21160.39,21668.85,21103.20,21534.12,23102307723.19,411906673576.29
8/22/2022,21531.46,21531.46,20939.18,21398.91,31666498757.58,409340103013.27
8/23/2022,21401.05,21646.20,20955.14,21528.09,31878280659.10,411833237128.08
8/24/2022,21526.46,21783.08,21195.01,21395.02,31962253368.02,409308514098.09
8/25/2022,21395.46,21789.64,21362.44,21600.91,31028679593.00,413267825941.47
8/26/2022,21596.09,21804.91,20199.48,20260.02,42326789563.56,387636192940.59
8/27/2022,20262.48,20340.77,19890.52,20041.74,30116729775.56,383478483268.59
8/28/2022,20041.03,20139.05,19616.81,19616.81,24366810590.82,375367382007.85
8/29/2022,19615.15,20357.46,19600.79,20297.99,32637854077.72,388422039679.33
8/30/2022,20298.61,20542.64,19617.64,19796.81,34483360282.77,378850670474.32
8/31/2022,19799.58,20420.99,19799.58,20049.76,33225232872.06,383710102294.98
9/1/2022,20050.50,20198.39,19653.97,20127.14,30182031009.86,385208305831.58
9/2/2022,20126.07,20401.57,19814.77,19969.77,29123998927.55,382212933183.84
9/3/2022,19969.72,20037.01,19698.36,19832.09,23613051457.08,379595440556.60
9/4/2022,19832.47,19999.69,19636.82,19986.71,25245861651.62,382576542382.13
9/5/2022,19988.79,20031.16,19673.05,19812.37,28813460025.44,379258182345.46
9/6/2022,19817.72,20155.27,18800.17,18837.67,43403978910.41,360616650169.40
9/7/2022,18837.68,19427.17,18644.47,19290.32,35239757133.88,369299496559.04
9/8/2022,19289.94,19417.35,19076.71,19329.83,32194477849.95,370071738762.96
9/9/2022,19328.14,21439.41,19310.96,21381.15,48469528170.65,409363809141.16
9/10/2022,21376.91,21760.28,21168.72,21680.54,36913738894.15,415117548315.38
9/11/2022,21678.54,21770.55,21406.94,21769.26,34493951963.30,416840289162.08
9/12/2022,21770.15,22439.18,21603.90,22370.45,50212088965.20,428373958242.42
9/13/2022,22371.48,22673.82,20062.67,20296.71,51091116621.52,388682319976.46
9/14/2022,20184.56,20467.20,19793.40,20241.09,37872380889.00,387631908834.78
9/15/2022,20242.29,20318.17,19636.73,19701.21,36389011503.32,377311288517.09
9/16/2022,19704.01,19870.63,19400.08,19772.58,30123362272.94,378693173324.34
9/17/2022,19777.03,20162.53,19777.03,20127.58,24957448100.30,385513277844.78
9/18/2022,20127.23,20127.23,19387.49,19419.51,31254779143.63,371970445843.40
9/19/2022,19418.57,19639.48,18390.32,19544.13,40177002623.56,374373522207.39
9/20/2022,19545.59,19602.46,18813.46,18890.79,36791346508.26,361876433047.07
9/21/2022,18891.28,19674.63,18290.32,18547.40,46363793974.56,355314855623.96
9/22/2022,18534.65,19456.91,18415.59,19413.55,41135767926.23,371923967755.44
9/23/2022,19412.40,19464.67,18617.55,19297.64,38896078052.07,369718966324.75
9/24/2022,19296.99,19310.20,18861.97,18937.01,26149643167.68,362826506171.96
9/25/2022,18936.31,19134.73,18696.47,18802.10,23359966112.45,360259346858.07
9/26/2022,18803.90,19274.87,18721.29,19222.67,44148798320.60,368335944295.86
9/27/2022,19221.84,20338.46,18915.67,19110.55,58571439618.96,366202733264.30
9/28/2022,19104.62,19688.34,18553.30,19426.72,53071298733.51,372279603227.33
9/29/2022,19427.78,19589.27,18924.35,19573.05,41037843771.30,375100872175.06
9/30/2022,19573.43,20109.85,19265.66,19431.79,43975248084.73,372414733487.45
10/1/2022,19431.10,19471.15,19231.08,19312.09,18719537669.88,370142714486.90
10/2/2022,19311.85,19370.31,18970.62,19044.11,20765955327.49,365024821953.69
10/3/2022,19044.07,19653.54,19025.23,19623.58,30484729488.71,376151028151.32
10/4/2022,19623.58,20380.34,19523.84,20336.84,35887278684.83,389843287588.34
10/5/2022,20335.90,20343.75,19801.80,20160.72,33223790572.36,386489739242.67
10/6/2022,20161.04,20408.39,19900.09,19955.44,34711412966.17,382574032285.78
10/7/2022,19957.56,20041.09,19395.79,19546.85,29227315390.11,374761116006.47
10/8/2022,19546.33,19601.70,19299.41,19416.57,16437423166.71,372284398575.26
10/9/2022,19417.48,19542.54,19349.26,19446.43,16837262532.25,372876821416.38
10/10/2022,19446.42,19515.47,19102.98,19141.48,27425022773.59,367049182259.43
10/11/2022,19139.00,19241.96,18925.60,19051.42,28711532910.30,365340817941.08
10/12/2022,19052.65,19203.20,19029.76,19157.45,24950173846.05,367391447229.96
10/13/2022,19156.97,19453.33,18319.82,19382.90,44219840003.89,371731749298.26
10/14/2022,19382.53,19889.15,19115.41,19185.66,38452356726.70,367967465552.59
10/15/2022,19185.44,19212.54,19019.25,19067.64,16192235531.97,365722351004.50
10/16/2022,19068.91,19389.60,19068.91,19268.09,17988916650.36,369584293835.81
10/17/2022,19268.56,19635.80,19173.33,19550.76,27472552998.34,375024092833.74
10/18/2022,19550.47,19667.00,19144.77,19334.42,30580012344.21,370891718468.24
10/19/2022,19335.03,19348.42,19127.69,19139.53,22425387183.91,367171621206.39
10/20/2022,19138.09,19315.20,18971.46,19053.74,24493974419.53,365543015077.49
10/21/2022,19053.20,19237.39,18770.97,19172.47,32459287865.69,367839754255.23
10/22/2022,19172.38,19248.07,19132.24,19208.19,16104440957.47,368541303588.26
10/23/2022,19207.73,19646.65,19124.20,19567.01,22128794335.13,375444263357.02
10/24/2022,19567.77,19589.12,19206.32,19345.57,30202235804.59,371211779873.32
10/25/2022,19344.96,20348.41,19261.45,20095.86,47761524909.94,385624152241.56
